B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,Elevation,VH_Asc,VH_Desc,VV_Asc,VV_Desc,h_canopy
2805.5,2259,889.5,1191.5,1457,1777,2404,2743.5,2760.5,2887,248.4345,-16.50706342,-18.22874236,-5.995846215,-12.8550472,8.409119
2586.5,1896,676,970.5,1068.5,1576.5,2645,2990.5,3091,3176.5,246.90228,-16.9452149,-15.09343459,-9.747984286,-9.119928147,9.197754
2839,2180.5,896,1251,1373,1833,2576,2829,2975.5,3030.5,243.07944,-13.55556704,-18.45366188,-4.753597083,-12.31952943,8.183411
2182.5,1106.5,403,659.5,448,1104,2915.5,3427,3560.5,3687.5,492.17706,-15.74032629,-15.70903292,-8.773126189,-8.77997053,24.774323
2089,1037.5,411,649,436.5,1033,2829.5,3402,3388.5,3636,476.26392,-14.71562423,-15.09879899,-8.664737633,-8.783357464,25.655151
2449.5,1167.5,438,737,441,1233,3359.5,4082.5,4190.5,4443.5,698.72156,-9.409954572,-17.1458911,-2.697756374,-11.08814421,28.970093
1681,913,443,716,530,1166,2702,3125,3281,3412,-2.1007965,-15.67809795,-15.90537661,-8.646665152,-9.312195435,5.142592
2281,1096,426,716,471,1099.5,3094.5,3655.5,3748.5,3908,410.52853,-16.46562714,-12.90580537,-10.12184011,-6.882660273,18.845459
2000.5,1029,394.5,624.5,423,1009.5,2894,3423.5,3483,3770.5,369.762,-15.06610314,-17.72462043,-8.392235289,-9.814509215,22.92871
2122.5,1064,399.5,646.5,427.5,1059.5,2940.5,3589.5,3679,3837,363.65268,-18.40528471,-13.46235667,-11.51106886,-6.473633506,27.14981
2563.5,1939,771,1129,1229,1738.5,2814.5,3184.5,3302.5,3427,298.0479,-18.16001121,-16.81104274,-11.69781929,-10.47431808,11.488586
2599,1371.5,542,873.5,589,1357.5,3132.5,3648,3739.5,3769.5,627.9644,-9.082964555,-19.95414959,-2.261603989,-12.28241763,18.829956
2364,1413,485.5,811,640,1318.5,3042.5,3569,3663,3836,278.64008,-15.11960583,-16.52883089,-8.428701883,-10.35706988,7.992401
2530,1394,526.5,809.5,584.5,1257.5,2846,3332.5,3369.5,3568.5,593.15857,-9.985740187,-19.0197525,-2.655465268,-12.91822864,16.200562
2384.5,1543,675,968.5,830,1405,2380,2604.5,2671.5,2767,257.67685,-18.36299548,-11.82109115,-11.46172118,-6.753044309,6.7545776
1839,1177,532,801,668,1204,2442,2846,2908,3029,-4.07468,-15.85851356,-15.26144951,-9.724578602,-8.783667043,10.687138
2550,1658,540.5,872.5,796.5,1409.5,2935.5,3462,3542,3638,256.48322,-15.85662666,-15.88820105,-10.20035993,-10.16673261,5.247345
2755,1975,810.5,1127.5,1277,1688,2778.5,3152,3265.5,3368,641.51447,-16.60413924,-19.0176863,-8.635135642,-12.19452519,13.262268
2132.5,1076,394,593.5,417.5,998,2758,3413,3442.5,3640,616.54895,-15.40992376,-14.26938729,-9.083977871,-7.487139613,19.031006
2171,1143,421,702.5,484.5,1120,2885.5,3397.5,3548,3646,595.49475,-13.03081959,-16.27559076,-6.602977075,-10.42173341,19.58319
1745,980,443,704,514,1046,2917,3486,3384,3545,-7.418983,-15.12654819,-14.95997783,-9.296912872,-8.431562763,9.896938
2164.5,1086,410.5,658,453,1024,2901.5,3486,3569,3689,561.281,-13.08036332,-15.3260444,-7.299500537,-10.189651,19.874573
1873,1466,655,871,907,1278,2138,2425,2530,2674,-6.2365055,-9.919490708,-13.26609213,-3.054849605,-8.940318797,6.7243323
1408,724,364,539,413,802,2399,2957,3024,3100,-5.7879477,-12.3200685,-15.88600513,-7.046447152,-10.96907586,13.172948
2176,1040.5,405.5,668,436,1082.5,3088,3680.5,3689.5,3903.5,510.17972,-15.5168182,-15.17651565,-8.99021903,-8.840790534,18.223846
2140.5,1078,407,651,436,1032,3046.5,3610.5,3664,3816.5,494.67914,-15.24740997,-14.70528324,-8.60770805,-8.754489683,16.629425
2873,2325.5,847,1110,1308.5,1660.5,2667,2956,3113.5,3195.5,236.39114,-16.19906682,-19.79104194,-9.882647256,-12.93738065,5.960449
2252.5,1086,423.5,690.5,454.5,1099.5,3175,3864.5,3929.5,4085,473.02002,-16.0409184,-15.46321443,-9.36749521,-8.43359917,18.034271
2288,1286.5,472.5,763,600,1198,3023,3584,3720,3793,449.9166,-14.27888083,-16.66496665,-7.59138778,-10.34335433,14.270752
2938,2201,814.5,1107.5,1358,1678,2644,2953,3063,3221.5,432.9502,-16.44940768,-16.9156294,-9.675918294,-11.98288057,10.940491
2301,1342.5,507.5,764.5,675.5,1247,2332,2708,2814.5,3001.5,-20.008434,-15.10555851,-16.50431576,-10.09531383,-10.60526763,6.314905
2386,1325,463,743.5,560.5,1263,2940.5,3446.5,3478.5,3640,422.45282,-15.14135117,-14.28579156,-8.656483102,-8.272310029,9.457001
2839,2102,885.5,1283,1468.5,1897.5,2838.5,3139.5,3118.5,3306.5,383.9857,-18.22016988,-16.63217924,-10.59385737,-10.59156968,11.458954
2561,1524,521,848,686,1343,3029,3495.5,3584.5,3711,357.96124,-17.54801376,-15.89494036,-10.99598584,-8.944524087,13.111481
2244.5,1222.5,485,746.5,656,1173,2357.5,2712.5,2801.5,2935.5,-19.517653,-15.60730776,-15.88789828,-9.467097183,-9.021077002,4.6128387
1925,977,400,735,409,1202,3421,4029,4180,4279,-15.8422985,-13.97846519,-15.4235946,-7.777687234,-8.435417309,5.1382513
2093,1323,637,878,827,1175,2545,2939,2804,3139,-10.960036,-15.51006649,-15.08842294,-8.437260993,-7.809181139,12.527376
1840,1008,424,628,584,1071,2520,2996,2998,3200,-18.637539,-13.82718725,-14.86188241,-6.591697796,-8.057224205,7.4962606
1797,953,404,615,485,953,2622,3345,3337,3517,-17.660675,-13.73929238,-14.38468389,11.84761303,-7.950403049,11.142079
1845,1073,455,737,528,1133,2861,3328,3419,3540,-17.238367,-14.74703049,-14.07109543,-6.899323078,-7.846668977,10.935052
1430,757,382,604,427,893,2516,2924,2933,2995,-12.602569,-14.90391893,-14.25240879,-8.405776718,-7.657466478,10.88073
1677,895,544,860,748,1372,2749,3166,3139,3443,-10.608152,-17.12194988,-15.16921416,-10.21793509,-7.905534105,17.026949
1793,1009,567,835,696,1276,2352,2691,2683,2960,-12.976074,-16.16805431,-16.12580801,-8.540241325,-9.343068331,11.463226
2521.666667,1415.666667,500,769.5,642.3333333,1212.5,2404.5,2820.666667,2915,3101,793.7584,-9.561840246,-21.18445004,-2.802006935,-15.04357755,10.94165
1594,843,431,681,534,1050,2384,2874,2855,3067,-14.302497,-14.79216996,-16.84307871,-9.683669593,-11.84188993,5.7062883
2185,1555.5,578,805,801,1213.5,2030,2322.5,2377,2488.5,314.33047,-18.00855452,-12.45834398,-11.99712509,-6.203955833,10.64679
2467,1574,482,739.3333333,678,1196.666667,2264.666667,2675,2717,2955,752.3867,-15.52256393,-16.50885063,-9.326700711,-10.12103395,9.978394
2202,1690.5,677.5,920.5,946.5,1325.5,1992,2255,2258,2404,355.12628,-16.85466479,-17.27586746,-10.4544214,-9.661445554,9.238068
1759,877,423,712,567,1133,3040,3831,3780,3946,-20.493238,-13.94218887,-16.23679119,-7.142744574,-10.18561989,10.734473
2056,1023,312.25,600.75,355,983,2758.5,3270,3316,3493,955.9836,-16.24459131,-13.89193731,-9.687244625,-7.182886854,8.768372
2262.8,1274.5,394.2222222,678.8,539.8,1102,2488,2820.5,2975,3059.5,982.26624,-13.32739048,-16.29508443,-6.984972673,-10.28159647,10.473755
2573,1733,701.5,933,1020,1395,2579.5,3034.5,3115.5,3259,518.1238,-17.16693831,-12.33366696,-11.19262469,-5.055228537,12.1475525
1640,801,381,616,428,916,2586,3102,3172,3241,-13.573152,-13.57173105,-14.18324407,-7.904684202,-8.468857289,8.002935
1947.5,1223,622.5,934,740.5,1279,2741,3288.5,3359.5,3448,134.07869,-14.50635127,-14.42594208,-8.003019361,-8.403516733,3.0167847
2152,1147.666667,335.8947368,582.9,430.2222222,1007.636364,2580,3061.5,3184,3302,1065.2391,-14.20076388,-14.61509772,-8.273871161,-8.668916705,14.272705
2754.5,2203,906,1231,1505,1841,2584,2948.5,3095.5,3200,534.9587,-15.93999064,-20.74111015,-8.986532626,-15.24372432,12.484741
2461,1586,696,1041,1116,1527,2729,3100,3173,3284,354.6425,-13.95726257,-20.78805255,-7.056928593,-13.6229246,4.5009155
2539,1562,582,984,891,1502,2959,3282,3374,3556,364.17773,-12.86630118,-19.81353387,-5.958866088,-12.6146215,21.749847
1895,984,332.4705882,559,400.4444444,871.5714286,2280,2697,2744,2863.666667,1089.5536,-14.85917399,-14.80276544,-7.793562443,-8.986918622,7.6812744
2100,1384,566,780,699,1211,2658,3017,3081,3192,-20.780804,-14.05850191,-14.11013546,-8.830457938,-1.928308431,17.308235
1870,1007,331.7368421,553.1,398.0588235,868,2171.5,2567,2687,2766,1092.952,-13.27947262,-15.56757472,-7.749855552,-10.92445686,9.131592
2078,1125.666667,367.4,624.3333333,459.9166667,1032,2406,2794,2929,3085,1111.7175,-14.04653344,-15.08371698,-8.151973523,-8.963563329,5.6450195
2002.75,1071,366.8571429,620.75,462.3571429,1041,2395,2758.666667,2851,2964,1130.3951,-14.63129526,-14.06161193,-8.665614473,-8.449764587,6.494873
2595.5,1596,692.5,1060,974.5,1568,2955.5,3385,3461,3664.5,448.63107,-15.07216538,-18.25476433,-9.280950433,-13.17855605,13.669769
2206,1230,435.1,717.3,522.75,1148,2577.25,2988,3081,3189,1160.8693,-16.06400183,-14.91330704,-9.68934157,-8.119781712,8.4001465
2068,1008.5,433.5,678,464.5,1023.5,3030,3773.5,3826.5,3986,428.15494,-14.4077597,-14.89146278,-8.229987772,-9.904599801,19.298767
2053,1097,350.6666667,590.2222222,456.875,959,2542.6,2901,3055,3169,1202.7534,-15.32779481,-12.66155009,-9.379510295,-7.393423773,10.307373
2262,1114,467,761.5,503,1195,3146.5,3714.5,3812.5,3927.5,410.48386,-16.40573908,-13.9346076,-10.09086966,-7.673031424,17.217133
1540,802,417,629,445,869,2389,2970,3031,3055,-16.596619,-15.60568292,-15.4907974,-8.820287347,-9.905009181,2.9913416
1608,767,366,595,371,882,2537,3177,3210,3482,-21.162838,-14.82186855,-13.43595243,-9.271709632,-7.786562903,9.512182
1955,979,321,588,383,966,2876,3471,3423,3739,-14.476393,-14.91915984,-13.45790989,-8.681493407,-7.607485429,11.494777
2303,1180,476,825.5,524.5,1336.5,3069,3549.5,3685.5,3810.5,307.79553,-19.74895926,-10.22248759,-13.34195897,-3.629683704,18.820984
2281,1163,432.5,745.5,489.5,1224,2876,3397,3501.5,3636.5,298.32822,-16.60911578,-12.27319972,-10.26177273,-5.307026718,13.907074
2435,1538,535,822,740,1244,2526,3045,3081,3211,423.12372,-16.04535771,-13.59468689,-8.882302015,-6.989037507,12.974823
2384.5,1837,708,947,1107,1406,2434.5,2810,2865.5,3044.5,275.4853,-15.80685908,-17.62386708,-9.052543365,-11.73999055,20.417908
2147,1517,693,964,917,1410,2379,2709,2625,2902,-19.313114,-15.80926468,-17.12505824,-8.687078285,-8.83455773,6.4431677
2213,1603,526,872,867,1370,2375,2664,2653,2833,434.1366,-16.06732277,-14.14032471,-9.605486068,-8.84504949,12.6154785
2221,1391,443,729,656,1173,2411,2713,2740,2949,483.19693,-16.40083264,-13.73705096,-9.802515226,-6.991708252,8.539429
2176,1356,631.5,916,759,1337.5,2670,3163.5,3119.5,3329.5,210.97101,-15.37938935,-17.78797133,-7.58543435,-12.05213145,17.123306
1803,975,449,696,515,1062,2896,3392,3434,3563,-18.719187,-14.36408391,-14.66419416,-8.785345038,-7.881202908,11.903777
1799,872,333,552,350,883,2814,3385,3418,3643,-19.077559,-15.72974203,-13.24334472,-9.833575469,-6.492338683,10.25819
1988,1176,343,601,421,932,2212,2549,2624,2770,511.3706,-15.9498075,-14.13045969,-10.61270399,-8.150723402,8.542236
1736,990,425,673,470,996,2438,3149,3253,3281,-21.475664,-13.74687838,-13.99827077,-8.922305483,-7.569510664,13.653943
1668,1017,552,764,663,1117,2272,2574,2628,2699,-20.672976,-12.56888246,-14.86322617,-7.653613296,-8.796317644,10.423628
2026,1099,360,598,517,994,2486,3003,3063,3210,463.1743,-14.41400702,-15.90430701,-6.784567204,-10.79641199,12.975037
1966.5,1280.5,543,846.5,692,1231.5,2332,2701,2716,2847,207.13942,-19.16369366,-16.41155281,-10.79842188,-9.720926578,4.0343475
2027,1191,509,771,622,1220,2721,3005,3010,3117,-22.619963,-15.59844756,-13.52421502,-9.258577143,-7.523650641,10.2330885
2290,1493.5,559.5,824,773,1265.5,2385,2782.5,2822,2990,225.42036,-16.23258542,-12.0557015,-9.629954596,-6.075365569,12.584061
1734,949,426,628,502,1034,2566,3022,3039,3226,-24.48512,-14.51031617,-13.92025704,-9.706500618,-8.809163158,8.816624
1972,981,354,584,369,899,2966,3554,3662,3836,-17.078865,-16.34375938,-12.59605285,-10.68699947,-5.76010198,20.625774
1831,1027,422,721,566,1114,2572,3227,3237,3467,-23.80848,-14.86224953,-15.27659713,-8.750758072,-8.761789944,9.994716
1994,1114,389,617,441,1061,2256,2601,2582,2862,-23.170113,-14.35329787,-16.4821423,-10.07648496,-11.21816844,9.427483
1939,1246,601,859,749,1232,2533,2960,2985,3196,-22.63389,-14.56776666,-14.5540167,-8.700253327,-6.795849291,12.273883
1388,630,321,493,359,730,2221,2881,2793,3116,-22.203823,-13.89297142,-13.68576578,-8.296678105,-8.265263303,15.562566
1477,764,364,576,427,878,2452,2955,3071,3134,-22.106096,-14.76744465,-14.49888845,-8.417936387,-8.276183325,13.113491
1881.5,1002.5,435,667.5,496,1039,2389.5,2828.5,2873,3053.5,428.03247,-15.50658192,-13.36322472,-10.48582002,-8.117264143,13.816376
1681,832,360,626,369,982,2929,3575,3591,3716,-20.37923,-16.87553366,-12.87737388,-10.59385285,-7.031822044,5.9971657
1726,815,359,646,375,1008,3049,3729,3748,4007,-21.06151,-15.35953904,-15.00707697,-10.07058353,-8.420328862,4.565258
1522,730,346,531,355,765,2413,3092,3227,3384,-16.716118,-14.98256846,-13.45689636,-9.663815267,-7.150314966,7.3570137
1720,911,415,665,552,997,2848,3571,3579,3862,-22.210474,-18.29977711,-12.75426688,-12.60613483,-6.980350848,6.7944565
2238.5,1156,399,667.5,459.5,1145,2980.5,3489.5,3631,3835.5,-21.996569,-16.42847741,-14.37720864,-9.738324178,-8.204491867,16.412933
1564,696,336,559,343,827,2821,3548,3658,3715,-23.0712,-18.49562215,-12.4821879,-12.22035724,-6.784518154,4.2254753
1910,925,359.5,603.5,376,978,2740,3381,3499,3622.5,449.1839,-13.48506279,-14.56718484,-7.188509225,-9.189465458,16.150513
2147,1056.5,401,735,447,1190.5,3326.5,3941,3953.5,4229.5,-21.980263,-14.92304819,-15.08510692,-8.779210292,-8.688707744,6.2283
2371.5,1769,718,1054,1036,1572,2630,3017.666667,3091.333333,3221.666667,1859.772,-10.698337,-20.46961287,-3.860881193,-14.05795374,7.1467285
2639.5,1665,662.6666667,966.5,942,1512,2675.666667,3022.5,3065,3180.333333,1828.7686,-11.25447894,-19.61969265,-3.80158684,-14.21551433,8.125
2342.5,1430.5,584.3333333,858.6,723,1388,2642.5,2982,3083,3213,1801.8202,-12.89665785,-18.7859057,-7.287542352,-12.36969015,8.674072
2232,1216,426,714.5,470.3333333,1175,2883,3353,3404,3527,1723.3419,-13.66996754,-18.10292242,-7.069927442,-10.74044821,9.496582
1926,973,342,564,360,903,2317,2732,2772,2959,-22.152586,-14.56911463,-15.19973856,-9.07845467,-9.850653132,14.014807
2554,1752,642,975,1088,1452,2660,3096,3190,3400,687.3478,-17.56520289,-14.63186709,-11.02449898,-9.831016772,10.288452
1836,869.5,460,657.5,479.5,937.5,2248,2739,2740,2982,-25.406292,-17.53282187,-16.09493927,-10.8494306,-10.7439107,4.553652
2095.5,1070.5,443.5,759,496.5,1218,2746,3192,3252.5,3514.5,-25.731506,-16.3338728,-14.31148798,-11.00259469,-8.809483009,7.0583305
2697,1802,532,847,808,1389,2636,3049,3116,3317,579.24866,-18.71802585,-13.82436527,-12.71020677,-7.199852839,6.8878784
2724,1921,699,984.5,1074.5,1520.5,2402,2698,2763.5,2926,209.42296,-21.09957558,-13.13891013,-15.88189898,-5.876784798,12.424438
1315,589,373,584,365,881,2476,3123,3169,3228,-25.264917,-14.58819534,-13.5819896,-9.451328403,-7.716049104,12.41831
2853.5,1694,434,689.5,624.5,1195.5,2777.5,3270.5,3347.5,3637.5,1611.899,-15.94735374,-16.43032501,-9.30387537,-10.04177756,5.684204
2673.5,1525,419.5,696,581,1152,2852,3259.5,3311.5,3593.5,1553.0652,-14.27729573,-16.20699294,-8.788177307,-10.9154048,5.9405518
2628,1425.5,380.5,584,513,1049.5,2762.5,3246.5,3308.5,3576.5,1516.5364,-16.0567023,-15.59613025,-9.395506017,-8.779655233,16.316528
2753.5,1677.5,426,668.5,593.5,1126.5,2459,2886.5,2985.5,3177.5,1496.8948,-14.94789603,-15.89643289,-9.606485735,-10.72866503,15.104248
2029,985,324,587,358,1073,2799,3335,3448,3764,129.32217,-15.89528562,-12.46493167,-10.40868393,-6.130892936,11.451263
2137,1332,438,721,605,1154,2626,3114,3149,3340,454.55188,-15.62121326,-17.43356679,-8.64823112,-11.01865688,8.146301
2146,1410,486,746,705,1194,2445,2893,3026,3045,448.06375,-14.34487835,-18.66521837,-7.9099598,-13.36980193,11.195374
2229,1298,431,677,615,1139,2636,3174,3217,3410,557.724,-16.05024997,-15.07882695,-9.947062906,-9.713186709,15.244812
2184,1451,525,863,790,1337,2750,3241,3283,3436,458.17444,-16.45333906,-15.79746906,-10.41548111,-10.38916322,11.653595
2899,1981,536,866,899.5,1396,2605.5,3038.5,3137,3349.5,1267.7363,-13.59808691,-18.43184156,-7.041902529,-12.89353519,6.7854004
2196,1452,552,805,812,1226,2312,2594,2779,2744,421.73758,-17.25279192,-17.46743146,-11.17982244,-11.49544603,7.6738586
1892,1147,365,585,450,908,2114,2354,2498,2547,486.10452,-17.46962954,-13.41192098,-11.3384244,-6.439597355,12.185699
2154,1385,404,669,559,1048,2181,2490,2558,2704,498.60156,-16.27755501,-14.84736425,-11.07057062,-8.657116456,17.805023
2704.5,1828.5,717.5,971,950.5,1510.5,2749.5,3214.5,3296.5,3436.5,1334.22,-14.73643473,-15.64713572,-9.641565174,-9.674781806,4.5720215
2841,1887,656.5,922,965,1425,2548,2838,2991.5,3123.5,1639.9965,-17.63677152,-14.83021504,-11.43033628,-5.356927421,6.0404053
2759.5,1854,571,886,963,1442,2745.5,3206,3340,3507,1419.6248,-13.91885634,-17.76535812,-7.438222915,-11.96763455,8.238647
2922.5,1944.5,656.5,1018,1008,1602,3016,3456,3447.5,3720.5,1445.6075,-14.82580923,-18.18517883,-8.135271995,-11.94033141,5.2788086
2801.5,1741,603.5,966,875,1499.5,2889,3483.5,3411.5,3677.5,1530.1154,-13.34367981,-17.97506305,-6.112210377,-11.3551577,5.031494
2583,1938,736,1019,1140,1554,2508,2781,2894,3019,289.48914,-17.66410871,-17.07393159,-11.33209304,-10.61608485,6.8923035
2354,1560,533,780,780,1184,2328,2603,2672,2880,379.59634,-16.02322464,-16.7492469,-9.362216651,-10.84534441,7.1345062
2321,1536,545,825,810,1299,2381,2677,2764,2864,353.53864,-16.03644971,-16.4151065,-9.955188379,-11.06310413,11.177795
2155,1628,541,762,837,1164,1903,2082,2158,2351,407.1563,-12.74862031,-19.76968413,-4.594089249,-14.04295974,12.900909
2497,1961,769,1049,1315,1607,2373,2609,2668,2836,384.3074,-15.47083122,-20.71016556,-7.607532423,-13.25199257,5.183838
2809,2179,1019,1459,1576,2061,2795,3042,3193,3131,642.1094,-13.11131792,-16.95967219,-6.51336147,-11.34539765,15.342957
2023,1138,348.9130435,607.1666667,414.3684211,926.4,2492,2922,2956.333333,3205.333333,1113.821,-17.1033965,-14.09463144,-10.68090643,-6.698724699,15.083862
2125,1306,421,675,548,1046,2133,2429,2439,2643,396.23828,-17.46225815,-14.68635034,-11.41148618,-7.819792221,7.2010193
1485,896,486,685,572,940,2054,2337,2456,2498,841.3877,-16.91007289,-14.03799339,-10.79272364,-8.669073046,6.1066284
2005,1009,347,543.3571429,399.3333333,872.0588235,2721,3271.4,3409,3465.666667,991.5295,-15.71650579,-15.81001409,-8.049039437,-9.192821115,14.853943
2191,1436,455,706,621,1103,2196,2507,2582,2681,408.8691,-16.86282045,-13.4488643,-11.22537814,-8.529355694,5.253235
2100,1255,453,663,561,1015,2266,2549,2603,2743,363.002,-18.70796999,-13.21763978,-13.33968719,-6.749504702,10.717163
2248,1447,423,668,617,1091,2253,2595,2664,2769,343.83893,-17.64940449,-15.52579092,-12.21222649,-8.196471843,16.26593
2344.333333,1417,463.2857143,750.6363636,664.75,1163.6,2377,2811,2804.333333,3027,1018.4097,-13.05432965,-18.89681379,-5.403436333,-12.41616696,6.3637085
2683,1906.5,493,750,805,1182.5,2088.5,2437,2467,2696.5,1561.039,-18.77647463,-13.47673738,-13.45840925,-5.22353169,8.372681
2514,1415.8,556.2,785.9090909,720,1232,2342.333333,2724,2824.5,3017.333333,969.33405,-13.25918082,-19.60603414,-5.31984877,-12.88618484,8.56781
2040,1324,458,669,682,1048,2023,2325,2384,2496,332.40305,-15.78201378,-17.4999186,-9.886690026,-12.23765516,8.2960205
2274,1624,602,867,839,1327,2238,2460,2578,2651,657.6112,-17.8591343,-15.69147759,-10.84232612,-10.55334725,2.5803833
2672,1909,663,912,1004,1392,2369,2738,2871,2956,310.38226,-18.66903452,-15.00521112,-13.13330755,-10.34091614,11.172516
1934.6,1170.4,429.9166667,651.9090909,494.8666667,1005.4,2261.5,2649.333333,2670.666667,2833.5,902.8405,-16.14230149,-13.8738882,-10.58875705,-8.742132146,6.5598145
1949,1110.25,368.5625,615.6666667,433.2142857,974.0909091,2440,2866,2905,3096.25,881.52454,-15.2875021,-14.41706591,-9.868027389,-9.492176568,5.8685913
2140,1258,424.25,675.25,567,1062,2300,2548,2619.666667,2786,862.07776,-17.50453643,-14.41576405,-12.06376231,-8.563018127,6.0700073
2165,1616,575,812,952,1233,1988,2251,2350,2476,321.78622,-15.21534621,-17.09730943,-7.260414377,-12.87003116,18.092194
2158,1475,487,685,703,1027,2021,2269,2378,2431,542.2713,-17.88867223,-13.60875813,-12.29636427,-8.907300667,8.099548
2044,1226,519.6,748.3333333,614,1164,2334,2667.5,2790,2918,742.15735,-17.044839,-16.18124986,-10.93477488,-10.69485334,4.8588257
1976,1319,431,627,597,976,1868,2078,2154,2211,526.838,-15.82234826,-16.23051207,-9.983683454,-10.70597818,10.113739
2244,1519,460,655,684,1064,1900,2128,2251,2379,480.91,-16.4012622,-17.00104973,-11.20731461,-10.33607661,8.401184
2086,1406,454,658,658,1028,1976,2177,2285,2368,486.98703,-18.17797175,-14.68674543,-12.56269407,-9.15118915,6.20755
2024,1426,446,650,653,1012,1931,2178,2195,2409,303.70468,-15.2104251,-16.98688899,-10.64130471,-11.9008786,10.321259
2102,1349,436,662,597,1024,2011,2280,2324,2500,457.3372,-16.23137078,-15.94997502,-10.23647772,-9.803160475,6.509308
1547,903.2,363,530.8888889,429.2666667,819.4,1797.333333,2104,2097.2,2249.5,968.60815,-14.19655003,-15.16848484,-10.32828337,-10.63250763,11.642761
2464,1578,598.5,848.5,804,1304,2713,3086,3192,3333.5,1531.9006,-15.07583566,-15.79995616,-9.603308914,-8.759158917,7.8620605
2303,1573,511,741,777,1139,2135,2420,2477,2555,439.166,-17.51314681,-15.26579314,-11.19457834,-9.635406665,5.723816
1971,1239,424.8333333,648,601.6666667,998,1886,2103.666667,2200.5,2295,886.01373,-15.73123383,-15.52484657,-10.46632817,-10.4670011,9.389465
1885.5,1194.333333,440.5,663.2222222,619.6666667,1015.625,1864,2120.333333,2184.166667,2293,868.79535,-16.71661467,-14.70027244,-11.79936361,-8.854252299,10.571655
1724,1080,373,564.5,504,884.3333333,1654,1910.4,2026,2103.4,811.60876,-15.76727838,-14.30913281,-10.82266937,-9.076341724,8.923767
1831,1227,431,632,665,986,1723,2012,2154,2204,305.2173,-14.53653615,-15.4184618,-9.463207598,-11.09671458,10.974335
2202.333333,1441.5,453,709.6666667,675,1131.166667,2150,2428,2440.5,2631.5,790.29205,-17.00617321,-14.60774354,-11.3177529,-9.36584774,3.980835
1564.333333,909.3333333,320,510,421,797.6,1619.5,1827.333333,1918,2049,797.517,-14.15840417,-14.56627551,-10.1744869,-9.729840383,8.9552
1508,882,369,578,526,867,1726,1993,2031,2143,534.87366,-13.38924442,-15.55535352,-8.459960326,-10.07611549,8.967712
1872,1014,392.5,621,440,984.5,2858,3527,3597.5,3795,-3.9703526,-15.2395429,-15.93201746,-9.745328949,-9.339199041,6.3842306
2117,1525,503,717,750,1105,1777,1969,2028,2129,291.6276,-20.6015944,-14.34760755,-14.44284669,-7.381391573,17.260254
1859,1147,434,666,650,1053,1945,2208,2276,2439,516.9335,-14.90722841,-16.14058746,-9.586541142,-10.9251772,12.577728
2426,1834,554,781,883,1208,1967,2217,2360,2517,281.81323,-16.82345438,-16.85450881,-10.76035682,-11.19594266,12.616089
1709,1200,392,538,526,812,1351,1557,1606,1702,303.03363,-16.41338207,-14.75734256,-10.91556429,-9.638294993,16.087402
2275,1707,546,774,842,1200,1955,2203,2282,2375,283.75415,-17.76179674,-15.91665772,-11.16624907,-9.802938448,9.361176
2019,1502,650,865,922,1248,1875,2085,2133,2249,283.57947,-13.69002299,-22.34711766,-5.83198279,-15.92279779,11.721817
2041.5,1275.5,391.5,618.5,594,1021,2369,2852.5,2940,3069.5,925.2462,-14.28997335,-18.15240531,-5.344344807,-9.660753393,7.6119385
2310,1685,735,1008.5,1161,1463.5,2096,2357,2530,2551,392.0964,-16.63803485,-16.92598122,-10.41431614,-11.71652532,9.09903
2236.5,1099,365.0833333,652.75,398,1003.142857,3394,4188,4369,4477,890.29114,-15.39420655,-14.62379377,-9.490867834,-7.842100719,6.991699
2825,1653,513,834,702.5,1361,3082,3684.5,3729,3947,1144.7402,-12.01527782,-18.01192219,-4.429462181,-11.05422104,9.568237
2437.8,1136.333333,436.5714286,716.1,462.125,1099.6,3467.666667,4276,4334.5,4532.666667,852.72296,-15.05411488,-15.36077984,-8.74794071,-9.571765626,8.583435
2726.5,1296.5,434.5,725.5,484,1233,3592.5,4390.5,4419,4649,1186.5103,-11.97725314,-17.26014061,-4.947442573,-10.52971469,7.7697754
2183.666667,1313,413.8333333,682.1111111,498.8333333,1137.2,2766,3243.5,3350,3471,819.71466,-12.49014881,-17.23033084,-5.979993067,-10.95216579,9.889709
2254.5,1030,342.5,554,373,930,3213,3899.5,4006,4177,1690.6521,-13.86933512,-15.43435476,-7.336678653,-9.131839062,24.115723
2099,1448.2,488,769,759.5,1216,2518,2962,2946,3156,993.9149,-16.08633716,-16.88563995,-9.528464544,-10.78781478,17.54535
1852,1259.5,425,618,657,947.5,1697.5,1939,1988.5,2132,489.57135,-14.21151462,-13.3836913,-9.124459126,-8.372305887,11.8714905
2927,1419.5,484.5,785,593,1394.5,3836,4729.5,4694,5059,1100.9133,-12.21642167,-17.40555512,-5.224841133,-11.38080457,8.322632
2791.5,1361,446.5,782,542.5,1273.5,3948,4832,4891,5100.5,1115.6969,-8.720959951,-19.69631428,-2.193091083,-12.83612645,9.80957
3277.5,2036,683.5,1084,976,1692.5,3565.5,4057.5,4100,4349.5,1064.7634,-11.38433374,-19.3850559,-1.86931688,-13.79641877,7.182373
2458,1720,590,881.5,891.5,1358.5,2354.5,2700.5,2767,2933.5,985.29645,-16.15161941,-15.40523914,-11.44037312,-8.080791034,8.431824
