B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,Elevation,VH_Asc,VH_Desc,VV_Asc,VV_Desc,h_canopy
2407,1684,610,938,919,1394,2480,2785,2886,2985,649.7557,-18.49634422,-13.79062475,-12.02974276,-7.114872711,8.170044
2350.8,1359,472,719.2,655.5555556,1165.428571,2417.666667,2841.25,2893.666667,3066.5,910.75757,-14.58575338,-16.26947665,-7.516772694,-10.38766927,6.2142029
1975,1161.666667,436.25,677.1666667,569.75,1068.5,2193.333333,2547,2627.333333,2745,863.7845,-15.69697567,-15.11616255,-9.587658815,-9.204811747,6.0700073
2219,1495,485,692,693,1077,2069,2357,2486,2576,551.62366,-18.11732226,-13.72972079,-12.07282352,-7.192578483,9.1066435
2338,1397.5,510.6666667,763.2,692.6666667,1213,2327,2665,2685,2852,799.5165,-16.2836753,-15.42605041,-10.04807845,-9.556354928,4.8588257
2112,1413,445,653,637,1019,1982,2180,2308,2393,504.76736,-17.05971872,-14.19807964,-11.03558927,-8.374631355,7.304367
2341,1510,606,883.25,858,1347,2307.4,2595.333333,2731,2850,766.0705,-14.73215554,-17.61041981,-6.805176359,-11.36993815,5.1328125
2607.5,1791,530.5,827,831.5,1282.5,2679,3061,3141.5,3314,1546.6519,-17.34294238,-14.53868933,-11.39202532,-6.863416247,7.8620605
2432,1706,583,782,867,1192,2124,2415,2537,2617,480.4094,-17.58662364,-14.27162316,-11.60539898,-8.80814589,6.509308
2248,1541,508,716,745,1127,2017,2203,2227,2420,460.21848,-16.87504887,-14.90306227,-10.27735198,-8.63291772,5.723816
1742.4,1071.333333,428.75,656.6470588,562.2222222,975.9090909,1894.4,2198.5,2254.333333,2362,943.04407,-13.05516558,-16.08596461,-7.304792312,-10.87269799,11.642761
2131,1380.6,499.5,778.7142857,712.6,1172.75,2241,2564,2614,2790,899.44403,-15.84806198,-14.51456547,-10.52963465,-8.464887202,9.98056
2340,1583,595.3333333,873.5,866,1336,2342.5,2611.5,2729.25,2828.75,844.3932,-15.71914375,-15.78854567,-8.764094888,-9.901711578,8.923767
2267,1734,587,796,912,1185,1835,2064,2103,2215,295.43997,-16.9163795,-15.9589478,-9.891273262,-10.01383503,10.974335
2093,1423,547,785,800,1225,2106,2369,2388,2538,534.1399,-15.64916835,-14.24147357,-8.930265619,-6.993024948,8.967712
2013,1343,505.3333333,769.5,737.6666667,1171,2033.5,2292,2331,2482.666667,801.722,-14.86713479,-14.73639314,-9.807323633,-9.743851968,8.9552
2102,1627,548,739,836,1106,1665,1877,1921,2042,295.11508,-16.31672934,-15.59400511,-9.949373181,-9.868072199,15.32124833
2695,2030,831,1216,1323,1826,2463,2709,2774,2887,501.02,-15.88932813,-15.38244914,-6.669132561,-8.566569551,12.577728
2919,2338,898,1198,1484,1787,2250,2545,2629,2736,295.35092,-18.15766512,-16.53422646,-10.7688878,-10.80197906,9.361176
2869,2300,935,1220,1495,1764,2321,2642,2665,2841,283.97876,-16.71549197,-17.63624628,-9.870954646,-11.81835946,11.721817
2825.5,2189,879,1179,1432.5,1744.5,2367,2613.5,2757.5,2786,387.41974,-16.84065477,-17.10846092,-10.15262401,-11.57342884,9.09903
2630,1362,421,696.5,529.5,1205,3430,4138.5,4201,4425.5,1181.7096,-10.43544285,-18.08498983,-3.659434187,-11.39981084,8.6690062
2417.333333,1352.25,494.4,754,654,1196.272727,3015.666667,3658.333333,3761,3924,884.5415,-15.55313599,-16.1184536,-9.420863204,-9.927035321,8.488281
2345,1110,375.5,608,401.5,949,3327,3998.5,4061,4253.5,1699.8728,-13.62582765,-15.20908074,-7.680983053,-9.116341775,24.115723
2602,1908,664,983.6666667,1111.5,1524.666667,2571.5,3051,3116.5,3289,1027.5176,-16.21022931,-17.93872307,-9.16283615,-11.79721941,17.54535
2744.5,1505,456,776.5,626.5,1291.5,3496,4150.5,4222.5,4459,1105.983,-10.57106883,-18.42647386,-3.839266409,-11.90050182,16.818237
2289,1089,362,566.5,387.5,897,3185,3871.5,3948.5,4137,1647.6619,-14.41800544,-13.92584358,-8.548598048,-7.719728208,23.975342
2814.5,1526,492,821.5,651.5,1321,3677.5,4451,4534,4723,1093.9749,-9.547039572,-19.74915808,-2.618261683,-12.89212812,9.066101
2859.5,1784.5,607,960,852.5,1474.5,3236,3825.5,3967,4077.5,1065.0125,-11.22890042,-20.07386331,-2.980961673,-13.17430259,7.182373
3093.5,2314,923.5,1280.5,1603.5,1938.5,2775,3087,3216.5,3332.5,469.17322,-18.58942535,-18.98174072,-9.829981122,-13.65719016,6.4501343
2544,1930,731.3636364,1052,1188.8,1496.571429,2714.333333,3046,3111.333333,3233.5,1061.5686,-16.85792848,-15.77240579,-9.53526141,-8.62115535,23.922241
2324.5,1614.5,617.5,865.5,945,1349.5,2265,2585,2720.5,2817.5,423.47897,-14.39151851,-17.31216894,-7.787003962,-11.93251629,10.199554
2395.5,1577,619.5,864.5,924,1326,2306,2599.5,2768,2862,376.1215,-14.46319288,-16.82181867,-7.366540029,-11.05070707,7.6267395
3276.5,2564,988.6666667,1327.25,1742.25,1938.666667,2386.666667,2607,2708.75,2828.285714,1100.157,-19.64860237,-18.64761266,-12.20324768,-13.26742987,8.987549
2340,1195,364,613,453.5,1030.5,3129,3812,3887.5,4034.5,1372.4575,-15.12335161,-11.44361036,-8.460494842,-5.432063218,12.470825
2706,2073,746.8333333,1062.5,1310.857143,1632,2394.666667,2716.75,2785,2991.666667,1036.0868,-19.91345208,-16.32564285,-13.52448282,-8.19850896,16.963806
2573.4,1690,543.6315789,780.2,818.6666667,1266.375,2391.333333,2761.666667,2833.75,3018.5,1023.935,-19.2338112,-14.02225447,-12.91906366,-6.129293635,13.88678
2354.666667,1202.166667,419.6,664.3157895,479,1117.375,2969,3534.6,3650.5,3795.166667,1020.57825,-14.14839779,-16.70384098,-7.453104194,-10.44990467,14.064514
2425,1206.5,444,674.5,501,1012,3370.5,4096.5,4159.5,4339.5,1283.6094,-16.73520748,-13.54013983,-10.58659206,-7.185932572,33.712402
2091.5,1017.5,343,516,391,830.5,2741,3418,3484.5,3654,1158.9863,-15.12385754,-13.70681558,-9.157116482,-7.258091838,39.60132
2492.5,1780.5,622.5,889,969,1413.5,2487.5,2883,2964,3136.5,1213.6979,-15.18861197,-18.74422419,-7.627786764,-12.68834246,9.73938
1991.5,961,309,472.5,349,753.5,2590,3166.5,3244,3355.5,1094.709,-14.78210135,-13.79793844,-8.670772814,-7.322509922,35.454468
2181.5,1228,428.6,645.7777778,553.8333333,1032.333333,2362.666667,2774,2875,3013.333333,833.48755,-16.49019449,-13.70319802,-10.21719276,-5.963327867,9.886688
2276.5,1127.5,332,545.5,416.5,961,2991,3677,3815,3930,1684.8584,-15.4531074,-14.85674376,-9.036491143,-8.292868168,15.723022
2275,1173,366,610,503.5,992,2982,3607,3662.5,3843,1016.9084,-16.6574763,-13.89552125,-10.37740156,-7.215308088,13.787903
2083,1146,368.5,589,492,946,2522,3031.5,3087,3265,1049.9019,-14.8724039,-14.25170321,-8.729584365,-7.9300112,29.151611
2127.666667,1176,399.25,619.2222222,496.8,973.8181818,2347,2769.75,2860.666667,3013,804.6313,-15.67568576,-15.20617731,-8.961018354,-8.400159,14.715027
2473,1241,444.5,666,485.5,1024.5,3217.5,3936.5,3998,4186.5,883.523,-13.41550574,-15.87284932,-7.325597736,-9.692675561,40.598694
2740.5,1936,674.5,910,953.5,1319.5,2001,2241,2305,2479,1357.8187,-14.18816226,-15.56662049,-7.088205585,-9.325956424,11.032837
2380.5,1321,439,673.5,566,1065,2623.5,3128.5,3187.5,3387.5,747.00244,-15.74028057,-12.68171647,-9.080562788,-5.992712297,28.658997
2284,1341,459,700,587.6666667,1083,2647,3175,3251,3385,1065.3297,-13.49457098,-17.79524532,-6.764477132,-11.38399549,11.343628
2589,1496,533,833,707,1298.5,2905.5,3392.5,3460,3614,1257.9099,-14.7579918,-13.97258581,-8.381980365,-7.516532505,17.696655
2064,963,316.5,513,349,827,2747,3389,3440,3600.5,814.6108,-14.02662469,-12.6960793,-7.848533392,-6.480939945,31.0312805
2338.5,1260,411.5,604.5,528.5,1024.5,2605.5,3122.5,3181,3363,1350.2621,-14.38697935,-14.9134018,-8.329827931,-8.481218692,8.999634
2102,970.5,321,518,347.5,838,2809,3374.5,3433.5,3605.5,894.5148,-14.76647043,-11.69243962,-8.535071529,-4.874938314,32.7909545
2885.5,1940.5,616,878.5,927.5,1409,2467,2806.5,2989.5,3081.5,1406.7748,-17.11736377,-17.15195981,-10.872977,-10.5456943,8.329529
2637.75,1792,686.8181818,978.125,1075.333333,1487.333333,2358,2635,2705.666667,2819,912.85693,-14.35204447,-18.24405504,-6.080353811,-11.42122788,8.220032
2154,1118.5,331.5,514,388.5,867,2564,3104,3187,3354,1353.0629,-16.52601854,-10.08617912,-10.01319333,-4.000873583,33.14966
2543,1849.5,604.5,858,981,1357.5,2139,2433,2536,2651.5,1508.9346,-15.73320023,-16.70807452,-8.555739338,-10.01934658,5.381714
2048.5,939.5,381.5,604.5,378.5,929.5,3148.5,3867.5,3978.5,4141.5,1231.3324,-13.03248771,-16.74437598,-6.109984481,-10.16412321,15.413086
2583.5,1718.5,651.1428571,973,967.5,1431.5,2456,2792,2884.8,3004,1030.232,-14.49321046,-16.74142305,-6.552891558,-9.89604859,10.119019
2303,1212,373,548,436,896,2744.5,3299.5,3375.5,3539,1560.9681,-15.77316123,-12.70914128,-9.762669699,-6.090762843,34.346436
2109,1234.5,438,697,582,1086,2457,2820,2889,3033,958.24664,-14.87676654,-15.3546714,-8.253759262,-9.806226817,10.329041
2378,1477.5,554.3333333,854.5,808.3333333,1335,2534,2868,2910.5,3091,933.54913,-13.52265723,-16.83573175,-5.675923713,-10.88034419,7.9799805
2073,1104.5,379,616,448,959,2638.5,3157,3254.5,3408.5,1037.5405,-13.94214988,-15.54049155,-7.273930996,-9.144645601,15.070557
2629,2002.5,801.9090909,1130.3,1222.666667,1630,2537.5,2855,2957.6,2987.4,1053.9852,-15.07293072,-18.79843252,-6.747255106,-11.73340971,17.47461
2775,2203,719.6666667,975.5,1206,1478.75,2061,2294,2422,2627,967.2472,-18.55664813,-17.84271848,-12.16726678,-10.89180978,8.302307
1995,1158.125,430.7,654.3636364,561.1666667,1042,2154,2489,2546.666667,2703.5,952.01697,-13.81361994,-16.36459545,-8.074015668,-11.26020433,7.708374
1995,1158.125,430.7,654.3636364,561.1666667,1042,2154,2489,2546.666667,2703.5,952.01697,-13.81361994,-16.36459545,-8.074015668,-11.26020433,8.558899
2327.5,1393,471,746.5,674,1171.5,2338,2711.5,2829,2984.5,1242.4585,-14.11032286,-16.00896304,-7.210166472,-9.544840925,11.091431
2059.666667,1323.4,501.4285714,718.2142857,725.75,1165.416667,2150,2449.5,2475.75,2669,911.8546,-13.6650574,-16.07733404,-7.455105295,-10.89208501,7.33374015
2101,1288.6,493,748.9,658.7142857,1165.8,2153,2465,2508,2670.5,881.8205,-14.22362871,-16.44242318,-8.104274207,-10.9030706,7.1065063
2361.5,1550.5,629.5,919,928.5,1389.5,2565.5,2973.5,3056.5,3221,1288.2098,-14.77613511,-16.47884633,-7.864888566,-10.66609571,15.241211
2294.5,1299,494,739,663.5,1141.5,2724,3241,3324,3507,1251.7344,-15.80502931,-14.88429723,-9.738098033,-8.867675213,13.783081
2199,1242.5,462.5,706.5,574.5,1097,2854.5,3414,3543.5,3664,1202.7859,-14.68873382,-15.4541034,-8.305918126,-9.120149669,17.364746
2607,1611.5,450.5,669.5,647,1133.5,2693,3173.5,3271,3439.5,1540.6981,-14.00444602,-15.13295128,-7.403429323,-8.961976155,16.942993
2700,1530.5,486,787,691.5,1362,3321,3923,4019.5,4257,1126.2644,-12.67725597,-19.09663718,-5.350932179,-12.49225211,7.790161
2541.5,1516.5,463.5,779,703,1229.5,3099,3656,3767,3897.5,1087.3641,-13.21504892,-18.86768171,-6.235727172,-12.21710827,7.17999265
2895.666667,2223.4,859.5625,1176.909091,1378.5,1767.75,2605,2926,3017.666667,3195,1008.16626,-17.79453293,-17.76562583,-10.04330438,-11.96807618,7.444214
2235,1384,561.0833333,849.1428571,747.5,1257.25,2584,2939.666667,3047,3160.333333,965.268,-14.45906092,-16.95145305,-7.978689421,-11.24063625,6.65090935
2005,1370,556,771,770.6666667,1189,2258,2526,2611.5,2705,931.103,-14.89437655,-16.9770416,-8.215215581,-11.17153584,8.364624
2517,1491,466.5,713.5,679,1217,2682.5,3195.5,3258.5,3463,1075.9155,-15.66411719,-14.46148991,-9.583532292,-8.129003894,21.6551515
2486.5,1163.5,410,644.5,430,1063.5,3511.5,4353,4416.5,4650.5,913.2041,-11.08817162,-17.3211161,-4.409386902,-11.03856251,38.345886
2233,1073.5,340,560,384.5,963.5,3012.5,3707.5,3769,3973.5,858.7353,-14.71800641,-13.8413833,-8.530933346,-7.163856933,31.206665
2555,1801,688,955,1041.5,1420,2503.333333,2805.5,2883,3028,875.5585,-16.86806333,-14.69206242,-11.5255711,-9.22530462,7.110066667
2150,986.5,340,514,363,850,2838.5,3564.5,3637.5,3815.5,1105.0913,-16.64479958,-10.83314864,-10.66164583,-4.852265728,22.561401
2244,1074,364.5,556,415,935.5,2783.5,3368.5,3419,3611.5,1038.8206,-16.72803347,-11.27801485,-10.2726204,-4.799652349,23.490234
2495,1466.5,452,684.5,639.5,1172.5,2586.5,3101.5,3189,3379.5,1181.0997,-16.52985772,-13.74396193,-10.70229847,-6.991985213,20.3878175
2894.5,2268,884,1173.25,1453,1711.333333,2581.714286,2958.8,3027.666667,3156,743.07324,-18.8339323,-15.86936479,-11.88931246,-11.2178545,5.6273193
2227,1087.5,342,541,410.5,965.5,2896,3537,3633,3805,1343.3751,-14.30908434,-14.18935084,-8.283031603,-7.535066746,18.621948
2420,1579,660,919,954,1370,2291,2601,2705,2830,896.68994,-15.34635871,-17.68449196,-9.365087174,-12.15466452,9.897766
2379,1186.5,371,556.5,439.5,938,3196,3983,4066,4269.5,1348.4686,-10.76707091,-17.42593187,-4.481895149,-11.05838937,20.334473
2342.5,1114.5,397,618.5,433.5,1033.5,3261.5,4033.5,4093,4336.5,1009.26697,-13.07482961,-16.27195298,-6.811971527,-9.873730628,26.4422
2462.5,1405,406,670.5,605,1106.5,3098.5,3805,3854,4060,1365.6552,-16.17767359,-13.10941938,-10.07181282,-6.479467934,28.224243
2242.5,1041.5,366,596,389.5,1006,3155.5,3903,3972,4175.5,919.2026,-15.05628237,-14.43884995,-8.693579053,-7.877347428,23.0841375
2380,1119.5,406.5,651.5,443.5,1073.5,3275,4077.5,4126,4352,834.6107,-12.61120198,-16.48554547,-6.328003057,-10.02720372,30.67043067
2337.5,1099,385,624,417.5,1018,3082,3828,3866,4083,773.1586,-12.14696893,-17.66678781,-5.499104794,-11.13076787,31.766449
2494,1195,447.5,683.5,486.5,1112.5,3344,4060,4051.5,4311,705.86804,-12.35978665,-17.42293832,-6.029898753,-10.67931822,31.174255
2440.5,1175.5,418,654,452,1075.5,3283.5,4124,4120.5,4377.5,594.096,-15.1324331,-14.75987323,-8.706363859,-8.073773401,24.860016
2128,1037.5,328.5,540,465.5,913.5,2854.5,3420.5,3487.5,3629,973.9352,-17.84856301,-11.17050686,-11.59826348,-4.433064658,30.250732
2322,1127,359.5,617.5,420,1018,3121,3866,3878,4068.5,502.67624,-15.15661382,-15.77931557,-8.577823968,-9.002214482,22.83933533
2340.5,1331,415.5,699,590,1179,2788,3316.5,3362,3568.5,489.99564,-15.67080416,-13.20636531,-9.317942118,-6.340653353,20.706467
2557,1544,486,768.5,686.5,1257,2948.5,3411.5,3526,3657,1480.3136,-18.410485,-9.735389289,-12.62229555,-2.02294175,19.067993
2162,1582.5,584.5,786.5,862,1230,2006.5,2255,2321.5,2463,525.90247,-16.75625258,-14.87290397,-10.46664163,-7.501663884,7.9750673
2893,2002.5,673.5,966,934,1428.5,2561.5,2955,3002.5,3204,1509.8691,-17.84646548,-9.789409018,-12.16208828,2.268519162,6.5074464
2337,1563,449.5,700.5,693.5,1152.5,2269.5,2707,2814,2919,686.5116,-16.7177501,-14.08985423,-10.52555629,-6.386091482,11.6427309
2671.5,1800,621,953,927,1423,2749,3193.5,3293.5,3434.5,1524.61,-15.43545108,-10.35850956,-8.718777769,-2.856472956,10.57666
2308.5,1378,431.5,719.5,632,1136.5,2637,3162.5,3296,3371,704.85455,-16.34016106,-15.30505273,-10.09139172,-8.428429961,8.79116835
2473.5,1730.5,508.5,754,803,1264,2127.5,2455,2592,2694.5,694.66296,-20.37104448,-11.99223804,-14.20983211,-3.945255747,9.38446
2541,1614,527.5,812.5,818,1367,2904.5,3364,3439,3633,1688.0552,-17.07965419,-12.29730903,-11.1617369,-5.269644104,6.9455566
2289.5,1408.5,443,718,654.5,1152,2582.5,3054,3115,3297,692.67706,-16.59296732,-12.93654667,-10.20922057,-5.846205872,13.496033
2352.5,1552,462,745.5,719.5,1262,2477.5,2879,2952.5,3129,839.70856,-18.58340209,-13.79662163,-12.51976998,-6.208298814,7.274475
2347.5,1522,502.5,777.5,757.5,1186,2467.5,2933,3016,3132.5,706.9619,-11.16560606,-15.39781266,-2.18785661,-8.476711432,11.90942375
2260,1500.5,485,752,696.5,1225,2475,2930,3037,3134,852.52075,-17.35968482,-13.69199344,-10.68099927,-5.605933937,9.912231
2279.5,1382,404,664.5,586,1131,2734,3321,3397.5,3557.5,890.86365,-16.62084569,-14.48895223,-10.41796592,-7.518532911,8.86676025
2334,1412,473,718,661,1177,2736,3256,3294,3519,955.9913,-15.71567992,-13.54555935,-9.720019279,-6.902780524,11.086365
2951.5,1723.5,572.5,954,754.5,1454,3329,3886,3927,4104,1071.1538,-16.98328678,-16.07967175,-10.08734253,-7.93545092,15.583862
2662,1641,562,848,820,1374,2747,3304,3350,3542,1110.3673,-14.68918059,-16.10426163,-7.455058342,-9.305708348,3.8046875
2389,1294,400,615,564,1057,2840,3442,3484,3730,1146.0057,-14.41834563,-14.81150958,-8.12356504,-7.86176979,21.04541
2374,1602.5,515,750.5,764.5,1229.5,2330.5,2705,2793,2975.5,958.88806,-17.71531845,-14.94255992,-11.32217386,-8.021767776,11.574036
2233,1105,361,547,463,933,3043,3717,3726,3905,1207.3362,-12.12293246,-15.09637646,-5.364764216,-9.018357421,21.881592
2631.5,1684.5,514.5,812,735.5,1314.5,2845.5,3309,3362.5,3552,1068.3938,-11.02602272,-16.59928218,-4.266279903,-10.17543549,9.0330198
2651.5,1830.5,624.5,906.5,946,1419.5,2629,3001.5,3043.5,3215,1055.9003,-12.89441005,-17.32142332,-5.586385785,-10.52647229,12.84314
2885,1899.5,568.5,897.5,881,1445,3080.5,3646.5,3720,3910.5,1158.3114,-12.7758062,-18.33043341,-5.359380693,-12.54207346,10.8623045
2895.5,1991.5,544.5,871.5,896.5,1378,2719.5,3185.5,3241.5,3431,1197.1417,-14.4394711,-17.18653746,-7.600590593,-11.32263976,7.4259033
2146,1008,330,516,383,848,2822,3522,3560,3782,1159.6681,-13.9133776,-13.80358173,-7.76085874,-7.055463129,25.9100955
2545.5,1357,398.5,699.5,537,1150,3258.5,3891,3921,4143,1239.4443,-11.31571319,-17.78763772,-4.483735852,-11.4986993,7.859049533
2098,974,334,513,360,841,2956,3739,3789,4026,1298.5573,-13.10106498,-14.42595125,-6.583753851,-7.929532083,20.959595
2649.5,1519,435,759,619,1221.5,3260.5,3835.5,3898.5,4106,1328.3774,-9.915276023,-18.20816299,-3.280762449,-11.90950433,6.03894045
2126,980,336,502,346,832,2995,3796,3849,4069,1425.5018,-13.66206087,-14.74214406,-7.281746587,-8.259596156,20.9633185
2205,1067,348,534,378,899,2870,3579,3658,3829,1495.3881,-14.45894067,-15.12361007,-8.150656873,-8.476731613,15.8389895
2535,1425,471,674,565,1097,2766,3348,3471,3640,1408.178,-17.57173506,-12.72649951,-11.51340167,-5.926517024,10.489868
2595,1543,474,710,670,1195,2582,3155,3205,3430,1433.6339,-17.63625046,-13.60586101,-11.58847532,-6.392389011,10.846069
2684,1629,456,701,685,1185,2587,2999,3138,3337,1460.8579,-17.73268945,-14.15431882,-11.45228012,-6.563503804,24.933105
2303,1308,379,589,514,975,2553,3035,3113,3290,1460.2709,-15.52926935,-13.53068563,-9.489943754,-6.906334053,26.357178
2388,1417,411,618,558,1031,2567,3113,3218,3389,1371.2035,-16.61417583,-12.90448064,-10.49491113,-6.065082532,25.8292845
2344,1312,383,593,487,975,2668,3279,3365,3569,1362.2894,-16.19737231,-13.311323,-10.04870836,-6.584774812,27.65271
2167,1186,419,624,486,976,2807,3422,3465,3661,1144.7911,-14.93821759,-11.39680962,-8.550999207,-4.496597023,22.9064945
2234,1320,417,654,585,1090,2537,3083,3116,3346,1209.295,-15.77439675,-13.58179097,-9.609297593,-6.62189021,6.234497
2234,1320,417,654,585,1090,2537,3083,3116,3346,1209.295,-15.77439675,-13.58179097,-9.609297593,-6.62189021,9.091675
2337,1268,460,716,574,1205,2907,3457,3511,3684,1301.6428,-17.59298144,-11.17872931,-12.13989971,-3.159147306,8.87280285
2535,1723,514,724,742,1174,2367,2774,2850,3049,1476.1932,-17.72824076,-13.75356632,-11.92787802,-5.487421447,10.74646
2348,1526,453,670,645,1131,2479,2811,2937,3121,1394.52,-17.15066642,-13.52961806,-11.24726823,-6.285480649,20.017822
2243,1112,380,617,430,996,3024,3583,3644,3825,934.49426,-16.64500853,-12.65556343,-10.32906805,-6.10958163,32.498962
2501,1395,456,717,562,1131,2960,3511,3548,3790,982.42224,-10.63059375,-14.63888719,-3.794394846,-7.456338578,24.946167
2305,1142,442,706,454,1046,3173,3870,3889,4121,1132.3433,-8.890147236,-16.07299137,-0.993323547,-9.41314056,21.189941
