B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,Elevation,VH_Asc,VH_Desc,VV_Asc,VV_Desc,h_canopy
1819.5,1104,712,1019.5,940.5,1400,2410.5,2899.5,2953,3083,-22.73495,-16.24097801,-16.49483651,-9.248975422,-9.382318357,4.5349865
2151.5,1437,629,921.5,768,1288,2706,3284,3306.5,3464.5,-15.982115,-15.698661,-15.88308781,-8.152423102,-8.827572336,4.281967
2291.5,1485.5,627.5,961,818,1490.5,3016,3486.5,3533,3675,31.82916,-13.66534417,-14.26587236,-7.534637146,-5.392685895,8.361149
2351,1641.5,710.5,1011.5,1043,1504,2542.5,2919.5,2960,3113,77.84725,-15.77051679,-16.45989622,-9.372782008,-10.09581733,3.1352158
2597,1847,836,1084,1011,1459,2838,3324,3432,3544,-17.167091,-16.07730477,-16.49634304,-8.91552038,-9.824449349,4.768177
2430,1649,684,967,879.5,1416.5,2830.5,3354.5,3416.5,3539.5,-17.833189,-15.70033221,-16.04915433,-9.015742662,-9.503089932,3.8357735
2485.5,1704.5,782.5,1113.5,1055,1650.5,2944,3379,3387,3562,20.725288,-13.0828936,-13.19154185,-7.101529731,-5.917177683,11.226225
2329.5,1627,701.5,992.5,973.5,1449,2622.5,3077.5,3065,3246,20.295176,-15.81434638,-16.02165276,-8.796110536,-9.022054886,3.5896149
1927.5,992,454.5,757.5,547,1190,2848,3389,3481,3597.5,3.4518967,-15.40784963,-15.37348238,-8.512233429,-8.334028413,2.676559
2759,2118.5,924,1232,1325.5,1746,2606.5,2978.5,2973,3148,39.696415,-16.19935455,-17.09064346,-9.31916757,-10.07030825,4.234514
1890.5,1097,487,734.5,615,1191,2487,2918,3048,3132.5,-7.7612767,-15.48569376,-15.6894431,-9.357031014,-9.053614129,4.4694204
2310.5,1372.5,517.5,777.5,649.5,1187,2626.5,3149.5,3193.5,3337,476.66016,-15.95162997,-14.18194815,-10.13493153,-7.463429051,15.673279
2018,1125,408,612.5,488.5,960.5,2442,2968.5,3019.5,3137.5,475.24515,-15.08269707,-14.15606749,-8.778019476,-7.0034285,11.791748
2190,1354.5,612,889.5,735.5,1350,2833.5,3356,3387.5,3591.5,-14.55292,-14.68047682,-14.76910827,-8.012862851,-6.456933993,9.57135
2660.5,1646.5,574,899.5,808,1437,2929.5,3395,3486,3651.5,935.4075,-16.56515009,-16.30803368,-9.224191957,-9.674919215,11.5043335
2119.5,1141.5,418.5,737,476,1208,2820.5,3395.5,3423,3693,-20.715883,-14.97313942,-15.41827596,-8.957358891,-9.066968262,4.2049427
1431.5,937.5,563.5,777,666.5,1003.5,1606.5,1820.5,1883.5,1966,-24.114159,-17.72992772,-17.70813747,-10.24340852,-7.932727968,8.053759
2337,1580,576,858,842,1334,2587,3013,3071,3220,311.3543,-16.18187634,-14.06652223,-10.59582867,-7.529043543,11.782196
2146,1430,503,764,736,1190,2321,2737,2806,2976,291.1664,-15.71181021,-16.03028104,-9.87790143,-9.069975528,3.1569214
2330,1555,613,873,955,1403,2506,2957,3041,3197,286.35474,-16.55640096,-15.35519265,-10.79902225,-7.986131238,5.757202
2347,1525,662,911,828,1290,2504,2881,2947,3142,-24.804537,-16.1056642,-16.75183872,-10.57680409,-10.57305922,15.353777
1650,1146.5,476.5,674.5,685,973.5,1678.5,1953.5,1993,2114.5,229.20126,-12.86598097,-17.60169229,-7.288057009,-11.75677054,7.910431
1133.5,726,341.5,463.5,424.5,677,1223,1422.5,1433,1515,262.86496,-12.60148481,-16.33729516,-7.325504388,-11.15223079,16.400177
1937,924.5,339.5,550.5,345,844,2547.5,3042,3068,3262,247.38708,-13.97963193,-15.66578912,-7.451511964,-8.927351809,19.942871
1928.5,912,335,564.5,341,839.5,2526,2989.5,3032.5,3203.5,280.61273,-14.12278028,-15.45033073,-7.747598784,-8.917173887,17.43808
2187,1576,615,883.5,844.5,1317,2294.5,2623,2688,2752.5,61.39299,-16.54268964,-16.57398614,-9.153945682,-9.24347471,3.6768303
2609,1758,833,1210,1142,1791,3151,3780,3774,3885,74.73309,-16.34268981,-17.73859426,-8.959407402,-10.519592,5.6802597
2226.5,1034,407,676,402.5,1129,3339.5,4227.5,4228.5,4463.5,147.35321,-12.23633392,-18.07923055,-5.114815203,-11.66203562,18.210205
1995,1012,382.5,585,384,939.5,2991.5,3774,3872.5,4073,353.7188,-12.77701536,-19.26976547,-6.097043702,-12.70167543,24.102905
2079,1130.5,407,704.5,482.5,1142,3006.5,3605,3628.5,3854,264.1739,-16.17836382,-12.4151913,-9.995702592,-6.064126368,10.370941
2123.5,1065.5,400.5,702.5,403.5,1166,3124,3690.5,3745.5,3965.5,161.88573,-16.33993944,-11.42844379,-10.65391535,-4.863079042,12.042236
2187.5,1202.5,376,701.5,506,1134,3112.5,3800,3843.5,4102,628.46344,-14.15020375,-13.70994608,-7.438233633,-7.628904762,18.011353
2064.5,1028,373,664,368.5,1121,3315,3966,4003.5,4168,172.0653,-17.05111171,-12.56511155,-10.63946008,-5.691501956,18.119217
2090,1136.5,456.5,742.5,555,1178,2812,3363.5,3390,3549,133.0169,-16.67659785,-14.78216388,-10.00188594,-6.735158134,8.288849
1701,995,561,852,801,1242,2153,2500,2474,2557,85.86924,-15.73607183,-16.44803214,-9.113717548,-9.664447838,4.4544525
2254,1213.5,395,676.5,469,1141.5,2764,3263.5,3279.5,3489,111.971466,-16.01162418,-14.00020292,-9.77531319,-5.486540971,9.561836
2191.5,1113,380.5,685.5,432.5,1138,3002.5,3552.5,3578,3797,122.69239,-15.83234178,-13.95569766,-9.587707723,-7.475505804,6.334305
2178.5,1312,438,725,634,1162,2855.5,3377.5,3482,3618,1453.392,-15.45422509,-14.57560118,-8.86562085,-8.506331514,5.0393066
2079,1062.5,376,653,411,1110,3072,3679,3691,3950,115.52904,-15.7035122,-13.51191732,-9.423384362,-7.039441925,9.042923
2120.5,1063.5,382,678,407,1169,3168,3678.5,3677,3931.5,123.60792,-16.45564505,-13.78876923,-10.01788045,-6.760614559,7.4347534
2306.5,1160,452.5,765,459.5,1294,3507,4122,4128.5,4338,101.10654,-14.31475093,-15.73111477,-8.219301925,-9.090837307,5.5472565
1591.5,915.5,586.5,906,765.5,1301.5,2214,2552.5,2514.5,2665.5,59.41571,-15.89203368,-15.81405858,-9.201302528,-8.709667693,12.013489
2066.5,1235.5,517,767,661,1181.5,2658,3140,3219.5,3341,79.0226,-14.04340323,-14.19051642,-6.931915393,-5.903613023,10.153107
2294,1361,492.5,749.5,630.5,1147.5,2705,3277,3313,3561,239.22992,-15.81201709,-14.12831168,-9.636912116,-7.589118498,14.485336
1843,1153,669,968,941,1342,2462,2756,2783,2913,59.171505,-14.42043677,-15.18679331,-7.749714341,-7.042212399,5.767086
1903,1378,860,1124,1120,1501,2037,2255,2273,2347,44.885517,-17.11803586,-17.37526167,-9.498072353,-9.125364119,3.0039406
1475,811,522,805,785,1244,2148,2473,2467,2611,79.98519,-15.80707558,-15.88522091,-8.861786492,-8.978173779,9.098389
2160,1342,657,982,846,1373,2774,3348,3392,3488,45.12933,-15.57008183,-15.15320155,-8.787919115,-8.804638047,4.9925423
1832,1197,639,937,949,1381,2481,2842,2843,2949,79.19297,-14.08098475,-14.78339346,-6.566402567,-8.080275599,20.520111
1566,906,451,669,568,998,2478,3011,3010,3157,79.12329,-12.90720795,-14.57177064,-5.780170316,-8.07613002,24.21167
2416,1457,604,887,725,1318,2922,3434,3546,3645,49.621647,-14.43382082,-14.19012391,-7.690668132,-6.771965323,12.403278
1882,1071.5,428.5,640,481.5,977,2691,3286,3367.5,3513.5,152.5595,-14.92596493,-12.1645525,-8.9376742,-4.816782953,14.770264
2312,1462,558,858,811,1379,2679,3030,3073,3221,95.73701,-15.11085525,-15.06957221,-9.008563962,-8.828510426,9.221436
2135,1303,537,826,704,1252,2728,3234,3245,3398,114.00506,-16.14366424,-14.45009252,-10.53376652,-7.158349474,18.86039
1236,684,411,682,536,932,2048,2456,2418,2514,61.430386,-17.14378511,-16.6571485,-10.54417059,-10.04816406,6.692192
1679,992,566,786.5,686.5,1182,2339,2814,2805,2956.5,106.45931,-15.78189547,-15.9752797,-8.67383144,-8.775739677,12.122032
2343,1539,867,1166,1053,1576,2811,3291,3288,3438,12.79505,-15.38498352,-16.00078679,-8.742248941,-8.807218164,20.037302
1841,950,528,764,549,1116,2545,2981,3063,3206,231.51474,-15.80538332,-14.41099238,-8.787625509,-7.902979628,12.138123
1999,888,336,544.5,333,885.5,3247,4227,4319,4545,295.57047,-16.56768212,-9.841995638,-10.61048396,-2.535647259,17.205994
2132.5,1060.5,422.5,707.5,426.5,1094.5,3474.5,4424,4517.5,4702.5,474.98865,-10.27006349,-17.50944127,-3.57425767,-10.9670796,5.63678
1572.5,780.5,382,655.5,487.5,936.5,2363,2857.5,2905.5,3023,85.46751,-15.31965594,-13.95063391,-8.882098739,-7.500820048,9.052032
2268,1246,397.5,687.5,503.5,1133.5,2735,3246.5,3333,3575,165.8587,-15.15228371,-14.58041789,-9.381777636,-7.812466957,10.377747
1567,788,277,481.5,329,780.5,2114.5,2594,2651.5,2768.5,76.94087,-15.21949063,-14.45424906,-9.501597846,-8.204291242,16.814735
1722,809,268,482.5,272.5,798.5,2498.5,2984,3044,3211,77.115685,-15.39557024,-13.31500118,-9.15372674,-6.733332283,20.124214
2138,1408,548,860,771,1375,2732,3209,3234,3410,55.856857,-15.98054208,-15.93847423,-10.15634792,-9.56442294,8.042553
1570.5,750.5,264,457.5,283,752,2311.5,2756.5,2797.5,2983.5,73.98918,-14.46715361,-13.92753025,-9.044798899,-8.248745021,22.292892
2311,1415,514,874,724,1378,2993,3431,3421,3620,55.6225,-16.57702993,-16.31157063,-10.01630844,-9.897143497,7.811226
2495.5,1606,784.5,1022,979.5,1455.5,2655,3136,3186,3375,240.35448,-14.97290942,-13.5177508,-8.53955656,-6.661536439,7.362549
2036,1306,625,876,812,1305,2431,2834,2868,3015,55.218636,-14.35816246,-14.04243255,-7.83448457,-7.422118702,6.2877502
2352,1316,441.5,756,559,1244.5,3160.5,3642,3677.5,3971.5,115.86558,-14.82942631,-12.9444658,-8.996690245,-7.103301668,6.3383026
2608.5,1580,583,978.5,867,1553,3189.5,3677.5,3751.5,3904,1002.734,-18.62993266,-13.4198132,-12.36473354,-6.512668424,9.559998
1805,1100,582,905,819,1349,2438,2747,2719,2846,49.177498,-15.03199712,-15.19198487,-7.78226417,-8.030916735,16.369785
2132,1491,667.5,970.5,995.5,1419,2442.5,2767,2805,2908,46.13389,-16.03684454,-15.64001883,-9.296402116,-9.148287282,7.7988205
1924,965.5,393.5,624,375.5,1021.5,3219.5,3899.5,4003,4179,105.82484,-13.61336147,-15.67316078,-6.767927155,-9.062479922,17.752243
1865,1115,469,769,638,1210,2546,2937,2936,3122,54.325787,-14.37301491,-15.74775154,-7.768024211,-9.397760146,5.7961235
2404.5,1159.5,381,687.5,387,1160,3638,4324,4309.5,4638.5,309.08932,-14.44351468,-14.35636359,-9.040177348,-7.65611371,19.889435
2218.5,1147.5,428,713.5,478,1162.5,3070.5,3600.5,3721.5,3894,55.4279,-14.85672793,-14.62508699,-9.003993238,-8.098219053,5.3689613
1366,736,400,666,497,947,2188,2589,2634,2738,51.116623,-14.93946912,-14.95002299,-8.882332032,-8.30615295,15.155354
1977,1274,603,910,885,1398,2434,2738,2762,2866,52.969036,-15.92790006,-15.11717479,-8.964174167,-8.104016962,3.0509033
1856,1233,603,865,847,1297,2367,2714,2668,2778,53.053555,-14.20473012,-14.1969445,-5.992474332,-6.276969152,16.18546
1904,821,289,527,281,901,3119,3855,3920,4138,100.12375,-14.98088591,-13.37955478,-8.47696502,-6.659154484,34.85334
2138,1501,671,955,953,1422,2432,2728,2745,2868,54.451855,-15.52508129,-15.85454901,-8.808906823,-7.297405193,3.213276
1982,1092,436,753,577,1177,2915,3422,3402,3598,54.463467,-13.94954852,-14.78407814,-7.813432024,-6.298261313,2.6346512
2766.5,1685.5,587,1019,802.5,1651.5,3100.5,3460,3566.5,3729.5,677.6668,-19.24182729,-13.36678421,-13.34623298,-7.286353419,13.205872
1984.5,955.5,372,575,338,919,3193.5,4024.5,4145,4313,159.29843,-11.94042985,-16.58138047,-5.283490444,-9.919676621,16.165771
2823,1698.5,604,1054.5,851.5,1679.5,3381.5,3847,3945,4124,627.1965,-19.21139969,-12.22891795,-13.15097458,-5.443151627,14.175537
2489.5,1505,564,926.5,790,1420,3056,3632.5,3682.5,3857.5,577.26105,-19.39882088,-11.78236613,-12.7207666,-5.539516122,12.020996
1687,1028,534,829,752,1241,2384,2678,2728,2848,47.025723,-14.67940169,-14.98239285,-8.540552539,-8.417796052,12.319923
1915,1033,562,829,636,1215,2701,3170,3199,3365,-11.754515,-15.60911923,-15.49937234,-9.054204052,-8.991149681,4.198531
2540,1716.5,592.5,877,854.5,1352.5,2352,2715,2761.5,2930,600.6878,-14.99160385,-14.62549476,-8.897695074,-8.458134834,16.741272
2531,1674.5,551,810,788.5,1265.5,2293,2608.5,2704.5,2868.5,640.43225,-13.75604022,-16.22994205,-6.930387966,-10.56221162,9.539001
1879,944,584,829,727,1197,2425,2805,2866,3064,78.80184,-16.64693583,-15.31752667,-9.708252731,-8.09142655,3.315422
1938.5,1102,538,821.5,662,1227,2444.5,2932.5,2920,3094.5,64.22934,-15.57017836,-15.94735364,-8.570549093,-9.532060952,10.616539
2294.5,1323,455.5,778,584.5,1243,2788,3265.5,3316.5,3487.5,690.3272,-11.33186573,-17.12870172,-4.050481165,-11.13986602,7.520569
2789,2234,963.5,1303.5,1360.5,1785.5,2910.5,3227,3282.5,3383.5,964.6881,-14.37587331,-15.79967571,-8.12280187,-8.779301358,13.267456
2060,1084,596,847,720,1234,2570,3017,3079,3284,84.740944,-16.62217031,-14.72580562,-10.37436472,-7.430731683,2.2224808
2296.5,1370,496,814.5,631.5,1248,2762,3237,3309.5,3472,715.48315,-8.894829821,-19.16970252,-1.612539319,-12.97033636,13.834106
1639,961,625,917,821,1337,2290,2606,2587,2716,43.87001,-15.33837302,-15.61236243,-8.45710893,-8.799360292,11.401649
2531,1785.5,625,923.5,956,1408,2723,3136,3212,3339,967.68536,-16.21634836,-16.7586911,-9.06355646,-10.35207371,3.9151611
1770.5,1023.5,518,815.5,732.5,1232,2522.5,2935,2994,3111,41.072254,-16.15560663,-16.04667001,-9.480074794,-9.985159986,12.436207
1995,1066,428,657,494,1057,2727,3311,3288,3512,85.061165,-15.07315483,-13.36175605,-9.026079019,-7.00021343,32.590996
1901,1163.5,524,797,726,1237.5,2151,2471,2537,2629.5,44.319954,-16.72680973,-16.93481429,-10.39083876,-10.79067209,4.3629646
2166.5,1348.5,589.5,852,718.5,1252.5,2387.5,2718,2779,2904.5,43.523407,-16.37722616,-17.5347557,-10.10953155,-9.573000572,4.1977043
2734,2098.5,805,1149.5,1298,1748,2580.5,2885,2979,3082,1173.5344,-16.6814254,-19.97938638,-9.149945558,-13.19161594,6.3206787
1916.5,1234,567.5,892.5,886.5,1368,2529.5,2886.5,2898,2992,35.894398,-16.23678146,-15.52349808,-8.565911974,-8.627799829,8.47126
2230.5,1510.5,625,918.5,919,1398.5,2567.5,2992.5,3029.5,3164,34.32052,-13.78825179,-13.92597157,-7.472524754,-7.085291957,14.759285
1876,1060,470,818,584,1283,2784,3240,3358,3519,457.41516,-16.63551937,-14.31771966,-10.00669222,-8.580501974,21.864594
1838,1197,650,949.5,865.5,1389.5,2498.5,2857,2836.5,2971,33.679516,-16.34018251,-15.06116407,-8.51073417,-8.322534252,12.152473
2166,1429.5,601,898,886,1376,2610,3069.5,3103,3204.5,33.732723,-14.1612357,-13.86384544,-7.18812009,-5.258371396,25.90939
1894,1174,546,829,735,1226,2293,2605,2671,2759,40.858917,-15.05872548,-15.1099475,-8.604025356,-8.348161111,13.907879
1805.5,1044,580.5,898,812.5,1421.5,2472,2833,2872.5,2996,32.779396,-15.74265864,-15.20694711,-8.841387769,-8.726444631,11.683945
2498,1594,674,1037,937,1542,2898,3429,3450,3593,342.14615,-14.57951751,-18.69311712,-6.571729128,-12.4786355,15.263123
2337,1452,638,985,934,1511,2866,3349,3433,3551,307.0813,-15.43472954,-16.86618545,-8.623081051,-11.17495913,18.123688
2409.5,1183.5,510,783.5,450.5,1227.5,3311,3852.5,3919.5,4147.5,21.548082,-14.90402147,-14.29176071,-8.538868615,-8.045828636,12.80888
1604,970,599,853,864,1242,2280,2571,2640,2785,30.578585,-14.66148893,-15.606444,-7.561090893,-9.202576516,6.9590225
1924,933.5,410,633,411.5,1025.5,3056.5,3667.5,3724,3903,105.08008,-12.83098563,-16.36708337,-6.590504761,-10.47861938,17.590424
1628,1006,609,889,809,1263,2291,2596,2649,2742,29.443455,-13.9006852,-15.61322213,-6.241015135,-8.427029475,7.470331
1970.5,1174,546,792,677,1198,2488.5,2933.5,2992.5,3124,58.184658,-15.17671858,-16.1591216,-8.288122594,-9.035208221,20.329819
1993,1150,526,819,673,1269,2835,3282,3292,3471,-23.29586,-14.69242051,-15.70334733,-9.111411392,-8.765299144,17.979195
1517,954,668,912,849,1262,2097,2408,2435,2505,27.79718,-15.7967787,-15.66710685,-9.181659494,-8.410285711,14.378094
1108,826,408,680,401,902,1205,1305,1206,1336,34.86424,-20.57266077,-20.56348434,-13.40443617,-14.02478018,2.5019836
1773.5,1079,560.5,775,654,1120,2176.5,2660.5,2646,2811,58.161495,-13.65890991,-15.70731099,-7.054524682,-9.612702037,10.799458
2306.5,1230,403.5,705.5,495.5,1152,3393.5,4089,4073,4388,243.49518,-15.93757426,-13.4890883,-9.860715072,-6.778729026,12.004486
1982,1391,644,925,880,1311,2404,2718,2735,2837,27.969841,-13.71078278,-14.35185386,-6.613924727,-7.172633309,13.388283
1907,1040,515,730,611,1115,2807,3428,3439,3639,-24.412718,-14.53691391,-14.73495282,-9.017986717,-9.133775453,10.553019
1805,1324,731,1014,1006,1357,2035,2272,2266,2348,37.13907,-16.45423574,-15.5299444,-8.703269384,-7.952867899,9.824406
2011,1529,749,1001,1045,1401,2233,2496,2477,2573,25.854425,-11.20516302,-12.16513594,-4.019925767,-5.705745422,13.521858
1312,762,591,934,793,1242,1899,2248,2209,2303,25.434158,-16.27187506,-16.80381434,-9.547843089,-9.770086725,6.518589
1549,947,625,936,903,1386,2259,2533,2550,2602,25.244463,-16.2187368,-15.85646285,-8.374262787,-9.103922545,7.1992855
1239,781,463,705,640,994,1699,1951,1934,2019,33.246986,-16.65036185,-16.80415927,-9.635750076,-9.968268275,7.5862045
1704,937,527,774,553,1103,2567,3013,3077,3223,-25.569717,-15.86007534,-15.8675575,-10.26459523,-10.26171224,10.126582
1798,849.5,267,525,286.5,822.5,2598.5,3264,3417,3536,353.10284,-15.52787478,-13.57924228,-9.104391243,-6.814837091,25.231964
2292,1575,578.5,883.5,833,1364.5,2749,3205,3381,3428.5,712.9661,-14.55949853,-15.07918489,-7.1412458,-8.149527932,5.8235474
1795,1092,536,820,728,1200,2510,2920,2942,3036,22.394651,-14.76218032,-15.2849415,-8.53664689,-8.519209664,9.272316
2017,1264,589,860,755,1276,2425,2736,2760,2878,25.910128,-16.49919086,-16.18427642,-10.59455995,-9.881782068,3.1990395
1490,878,542,830,792,1254,2243,2531,2467,2534,22.356958,-15.70494178,-15.1167562,-8.85232044,-7.078656646,11.230066
2284.5,1146.5,581,776.5,514,1227.5,3557,4310.5,4406.5,4545.5,62.790276,-12.27215053,-17.63598786,-5.546280494,-11.38735204,13.928097
1222,735,497,755,622,1032,1755,2003,1933,2043,25.611362,-17.90188422,-17.23324344,-11.70159164,-10.976461,8.734388
1630,866,479,767,629,1232,2631,3108,3098,3212,23.290867,-15.2209228,-14.28072092,-8.62007242,-8.361293521,11.099638
1755,1165,573,810,771,1199,2306,2735,2762,2841,20.72373,-14.70694546,-15.10479624,-8.509130452,-7.596652356,11.920671
2084.5,1165,627,910,756.5,1348.5,2851,3273,3332.5,3401.5,270.89047,-13.32165684,-17.81072521,-5.846429676,-11.38276603,14.126923
2078.5,1236,463.5,725,521.5,1133,2939.5,3520,3541.5,3771.5,-10.15708,-13.26962173,-14.39580346,-7.397732421,-7.074587172,11.583565
2186,1319.5,619.5,906,778,1314,2650,3127.5,3168,3300.5,282.3341,-10.5183736,-18.8037173,-2.616010897,-12.87188039,15.923065
2190,1106,506,778,548,1190,3004,3623.5,3675.5,3868,303.21967,-10.01373595,-18.8107561,-2.386494136,-12.52742142,11.81842
2654.5,2125.5,835.5,1110.5,1178,1567,2611.5,2989.5,3058.5,3163,603.5341,-12.81909953,-11.08403096,-6.516484901,-3.450138951,9.983582
2654,1794,701,1058.5,1054.5,1616.5,2895.5,3376,3466,3613.5,288.1963,-12.59873677,-17.06952809,-5.820396979,-11.38973682,10.971863
3115.5,2097.5,737,1058,1314,1699.5,2719,3219.5,3344,3536.5,313.4936,-14.9621879,-16.77484298,-7.862897439,-10.82637239,12.508575
2138,1133,445.5,688,556.5,1064.5,2671.5,3318.5,3395,3580.5,311.6646,-14.11333807,-16.14211338,-7.380383682,-9.535769424,15.614044
1957,974,376.5,608.5,398,971.5,2652.5,3264,3355.5,3522,305.32895,-13.07566879,-13.91976735,-6.343648025,-8.038418985,22.346954
2028,998.5,358.5,658,386,1049,2815,3318.5,3411.5,3529.5,282.19363,-17.48628421,-12.4633402,-10.58080827,-4.941472961,27.265244
2137,1134.5,454,720.5,518,1143,2658,3192.5,3266.5,3406.5,341.91953,-12.35483199,-15.96400771,-5.415251974,-9.347410783,16.23996
2401.5,1957.5,791,1100,1303.5,1664.5,2504,2737,2763,2868,749.85297,-16.11102456,-18.20918153,-7.608777921,-10.27813746,10.454041
1697,1028,587,863,780,1248,2356,2778,2795,2862,16.161758,-16.07054849,-16.03680054,-9.049753518,-9.646155042,7.471075
2217.5,1315,540.5,828,660.5,1268.5,2929.5,3366,3460,3574.5,-8.158266,-13.70449733,-14.00555979,-6.961382282,-2.884083024,5.3967886
1433,733,445,716,556,1042,2299,2723,2729,2887,16.048136,-15.20486129,-15.25157154,-8.947436302,-8.837901219,10.314114
2514,1377.5,467.5,777.5,557.5,1254.5,3075,3622,3754,3891,561.0586,-19.82297404,-9.631225863,-13.55770288,-2.621179826,22.016235
2009,943,336.5,548,327.5,921.5,2913.5,3725.5,3832,3994,448.5417,-15.79425779,-14.38699309,-8.839431048,-7.665778676,32.38748
2398,1285,541.5,828,668.5,1297,2919,3475,3572.5,3727,523.45496,-18.95588625,-11.40052647,-12.44671415,-4.633797363,12.905579
1989,1204,526,854,674,1263,2621,2994,2988,3178,-26.338297,-14.91529175,-15.59415601,-9.394649577,-9.765400741,20.493761
2287.5,1334.5,509.5,814.5,679.5,1271,2782.5,3344.5,3420,3569,502.79895,-15.16680576,-14.25148529,-8.466533684,-7.751222044,22.11853
1893,1169,496,691,632,1113,2519,2896,2965,3069,17.824995,-14.52361731,-14.59689868,-6.881489243,-7.328744899,7.840561
1848,1124,481,709,623,1093,2474,2840,2908,2986,17.702261,-14.67619504,-14.70111778,-7.036240228,-6.5698399,8.061834
2284,1415,659,942.5,834,1398.5,2918,3353,3350,3506,-14.0427265,-13.96007441,-14.62494298,-7.993937088,-5.411708279,15.656216
2753.5,1815.5,723,1111.5,1109.5,1692,3082,3498,3475.5,3686.5,478.32333,-12.0027878,-18.64106665,-3.663632122,-11.73100967,12.577423
2813,2189,937,1221,1321.5,1724.5,2596.5,2961.5,3032,3138,530.30237,-12.91723218,-14.46118922,-5.05580966,-6.56893386,8.384766
2465.5,1537,513.5,776,754.5,1208.5,2498.5,2990.5,3091.5,3209,421.6475,-14.91293553,-14.59288903,-7.820293175,-8.711726445,25.20874
2803,2051.5,776,1067,1194,1578.5,2653,3072,3141,3303.5,492.24997,-15.74145634,-17.44493174,-8.406782953,-11.42521459,14.816772
1789,1052,573,870,765,1283,2338,2657,2731,2882,9.0926075,-15.08929785,-14.87141229,-7.429505106,-7.995397998,3.5042963
2199,1160.5,430.5,686,499,1102.5,2818.5,3438,3468,3678,383.6749,-17.16257632,-12.29713834,-10.76574319,-6.090494594,18.529114
2069,1030.5,415.5,658,450,1076.5,2959.5,3680.5,3694,3970.5,318.7905,-16.2866147,-12.73338788,-9.837653932,-6.198673882,19.312592
2227,1411,504,732,677,1132,2199,2575.5,2704,2789.5,332.22556,-12.07233222,-16.61965046,-4.064025791,-10.03210444,27.422668
2624,1908,756,1058,1241.5,1593,2663,2990,3122.5,3180,444.7012,-13.10351202,-17.98527263,-5.367815268,-11.73307175,20.82138
1762,994,523,806,729,1274,2598,3021,3099,3268,4.84066,-16.08436063,-15.04955162,-9.001290336,-8.826065551,10.50601
2340.5,1309.5,446.5,728,583.5,1149.5,2659,3203,3331.5,3432.5,470.80475,-10.9096376,-17.28501252,-1.544961109,-11.06039282,21.81958
2510.5,1445,531.5,792,674.5,1225.5,3036.5,3630.5,3685.5,3876.5,470.80475,-11.04462623,-17.4377015,-1.712580948,-11.11745553,8.1311035
1805,939.5,416.5,702.5,533,1174.5,2863,3468,3443,3672.5,-11.110631,-15.01313428,-14.48167584,-9.144330416,-8.38615606,14.249699
1951,1268,512,700,627,1020,2336,2836,2853,3007,2.4345262,-14.56509396,-14.66982627,-8.429542959,-7.912376083,13.017915
2187,1177,373.5,684.5,497.5,1068.5,2665,3184.5,3305.5,3384.5,573.3743,-13.67862889,-15.86285677,-6.29415366,-8.948262604,25.126526
2046,1529,791,1038,1071,1453,2472,2781,2819,2891,2.7698157,-13.61443886,-12.49953181,-5.7815561,-1.398537781,8.77228
2643.5,2142.5,801.5,1020.5,1237,1533.5,2489,2815.5,2925.5,3016,705.685,-17.82645654,-18.57981309,-11.22695842,-12.10499055,18.654114
1415.5,786,470,729.5,528,1037,2441.5,2883,2937,3130.5,-15.333419,-14.34802355,-15.63749164,-8.294744972,-10.17306036,20.421894
3272.5,2596,1012.5,1371.5,1726,2083.5,3004.5,3332.5,3442,3576.5,280.03067,-17.38723848,-14.37625788,-11.9171621,-8.266645056,7.3046875
2859.5,2190.5,873.5,1249,1360,1861,2885,3298,3378.5,3470,245.6916,-15.02444027,-16.68932818,-7.464216508,-10.00373728,9.197754
2103.5,1021.5,410.5,660.5,435.5,1058,2879,3490,3554,3718,483.80502,-15.23878216,-14.4156725,-8.631247382,-7.854458968,24.774323
2096.5,1040,417.5,653.5,433,1072.5,2912,3506,3591,3734.5,459.46597,-14.57022424,-14.86535705,-8.033706275,-8.898284668,25.655151
2398.5,1160.5,449,767.5,463,1250,3253.5,3922.5,4029.5,4215,697.6599,-11.82591398,-17.52451348,-4.917953692,-11.73761972,28.970093
2331,1316.5,551.5,850,732.5,1321,2791,3252,3359.5,3426.5,394.3342,-15.5361319,-16.03575427,-8.659615558,-9.233924058,18.845459
2136,1192,481.5,745.5,593.5,1176.5,2704.5,3231.5,3308,3447,375.7118,-13.80996111,-17.08231129,-6.739823438,-10.31584766,22.92871
2255.5,1179.5,465,729,584,1143.5,2904.5,3498,3567.5,3733,360.19104,-14.85232028,-15.56711402,-7.654421189,-9.382335003,27.14981
2501,1714,678.5,1003,1043,1542,2774.5,3229,3294.5,3460,286.67422,-16.22088668,-15.43629139,-9.820503078,-9.761011784,11.488586
2376.5,1248,489.5,776.5,515.5,1209.5,2996,3474,3542,3695,626.9196,-8.838805936,-18.10213378,-1.558234704,-11.58106747,18.829956
2653,1489,586.5,887,676,1346,3012,3453.5,3517.5,3686.5,621.0008,-7.577584152,-19.65461476,0.9789247,-13.50470221,16.200562
2709,2409.5,1083.5,1343.5,1422.5,1761,2171,2318.5,2347.5,2442.5,278.26355,-16.82442434,-14.39420313,-10.50038085,-9.049904492,6.7545776
1601,894,492,794,669,1185,2441,2834,2841,3054,-4.1671968,-15.96335828,-15.12828438,-9.395888107,-8.436206284,10.687138
