B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,Elevation,VH_Asc,VH_Desc,VV_Asc,VV_Desc,h_canopy
2922,2246.333333,885.5,1194.333333,1489,1780,2501,2808.333333,2902,3015.333333,774.24194,-19.08189889,-15.8566225,-12.16160586,-8.816684082,6.8250732
2354.5,1149.5,383.5,580.5,417.5,981.5,3074,3825,3910.5,4072.5,968.091,-12.9833584,-14.80705643,-6.387699799,-8.319127341,38.345886
2222,1105.5,348,559,426,942,2903.5,3620.5,3679.5,3862,920.5699,-15.49049074,-10.87248036,-9.448358854,-5.342376334,31.206665
2568,1848.5,731.4,995.5,1098,1530,2562,2874.75,2945,3108.5,819.23083,-17.06525682,-14.77260304,-10.86757488,-9.843314952,7.110066667
2220,1126.5,369.5,563.5,451,978.5,2774.5,3405,3477,3653.5,1105.8292,-16.59126617,-11.74217345,-10.50370095,-5.218032676,21.7068175
2280,1096.5,350.5,547,403,941,3036,3728,3811.5,4000,1354.5732,-12.75992984,-15.24833462,-6.455585995,-9.0709444,19.4782105
2448.5,1378.5,420.5,636.5,597.5,1122.5,2869,3408.5,3479,3699,1388.931,-12.48791762,-15.83295011,-6.196372125,-9.44713122,27.365479
2474.5,1174,422.5,648,438,1030.5,3334.5,4157.5,4204,4440,1004.6374,-10.81343322,-17.14480105,-4.605492562,-10.84572773,26.4422
2255,1112.5,376.5,605.5,466,986.5,3146,3861.5,3919.5,4118.5,1217.2117,-14.65567651,-13.88715492,-8.478465124,-7.329984169,28.224243
2296,1072.5,385.5,614.5,403.5,1028,3131,3901.5,3956,4177,873.421,-13.44025874,-15.54846138,-6.828664338,-9.279993187,27.6359134
2315.5,1109,393.5,622.5,433,1033,3064.5,3791.5,3836.5,4042,737.38446,-13.58350685,-15.48769671,-7.242442685,-8.897475795,31.569051
2245,1117.5,345.5,584,476,961,3115.5,3871.5,3921.5,4095.5,864.53204,-17.79618124,-11.06963673,-11.65369512,-4.320926696,30.250732
2484.5,1215.5,434.5,681,485,1123,3295.5,3988,3995,4214.5,578.2533,-13.27992062,-15.39366905,-5.966220208,-8.899144327,23.6476076
2595.5,1513,534.5,792.5,683,1259,2980,3568,3684,3825,1438.3833,-16.23580537,-10.81200863,-10.0804513,-3.086951665,19.067993
2262,1438,472.5,735.5,694,1179.5,2599,3044.5,3059,3283.5,529.4931,-15.78902508,-13.3884667,-9.433105412,-6.308514878,13.06762718
2753.5,1902.5,651,977.5,953,1443,2618.5,2972,3006,3220.5,1511.0708,-15.42689428,-10.43939385,-9.092794368,-2.558798894,7.863850933
2333.5,1603,491,749,781,1263.5,2328,2736,2833.5,2935,733.4806,-17.89846621,-12.14720002,-11.70615483,-4.213265153,10.21694963
2428.5,1727.5,589.5,837,912.5,1304.5,2178.5,2461,2551,2668,664.3574,-17.98589996,-16.15659342,-11.84344231,-8.850698677,6.0843506
2840.5,2011.5,687,1049.5,1117.5,1594,2844,3227,3303,3491.5,1671.5938,-16.31241388,-11.51498746,-9.896689113,-3.813515954,6.9455566
2358.5,1443.5,438,691.5,631.5,1108,2618,3125.5,3186.5,3358,753.77814,-16.55800116,-11.12688798,-9.576900499,-3.379049897,11.4402465
2365.5,1564.5,519.5,787.5,774.5,1262,2386,2778,2852.5,3010,779.74976,-18.44513784,-12.70552483,-12.20536651,-3.919327019,7.274475
2397.5,1477.5,454.5,719,657.5,1145,2572,3107,3181,3328.5,774.34296,-14.68302391,-14.18651961,-7.420122957,-6.54019113,11.90942375
2291,1389,445,691,637,1148,2590,3155,3223,3371,860.8462,-16.81749709,-14.40182349,-10.65730804,-6.696298598,9.2152505
2438,1481,493,752,722,1240,2828,3258,3331,3474,991.54675,-15.32210183,-14.61298127,-9.330167084,-7.532755501,11.086365
2721,1576,551.5,889,699,1351.5,3204,3768,3816.5,3951.5,1031.3182,-16.1660947,-15.5387238,-8.929044208,-6.895033225,15.583862
2547,1503,488,741,727,1243,2799,3372,3406,3641,1142.1664,-14.3695026,-15.24046783,-7.771027177,-8.832601835,12.42504875
2335,1542.5,473.5,723,710,1182.5,2383,2796,2876,3059,985.39624,-16.46537506,-15.25210767,-10.09933337,-8.449859219,11.574036
2295,1127,381,562,453,953,3175,3929,4041,4184,1263.1439,-11.29766572,-15.56786682,-4.764925756,-9.291942736,21.881592
2599.5,1756.5,557,866,830.5,1361.5,2876,3340.5,3385.5,3574.5,1093.0092,-10.64274617,-17.35915172,-3.464793647,-10.6189293,12.84314
2599.5,1756.5,557,866,830.5,1361.5,2876,3340.5,3385.5,3574.5,1093.0092,-10.64274617,-17.35915172,-3.464793647,-10.6189293,9.0330198
2900,1795,548.5,916,776,1460.5,3441,4046.5,4091.5,4293.5,1216.9606,-8.009684981,-18.79837156,-1.017256911,-12.56286626,10.8623045
2812,1640,481.5,819.5,668,1331.5,3442,4064,4095,4333,1275.5819,-10.14022456,-18.13014504,-2.63736398,-11.50143276,7.4259033
2144,1009,335,516,388,845,2976,3707,3800,3956,1187.7914,-14.87263223,-11.94567592,-8.597812178,-5.458457215,25.9100955
2605,1463,414,735.5,575.5,1185,3272,3861.5,3920.5,4108.5,1304.5536,-11.62676193,-17.22534651,-4.862051137,-10.94100486,7.1310059
2274,1168,383,569,449,934,2889,3646,3736,3906,1275.609,-12.94149806,-15.60612917,-6.550955451,-9.011751848,20.56571467
2164,1005,344,520,357,873,2925,3680,3759,3927,1421.6548,-14.9507207,-13.07496813,-8.695094835,-6.19146776,18.401154
2323,1269,416,609,516,1015,2811,3425,3471,3713,1390.584,-17.08579237,-12.43752259,-10.87988465,-5.660785108,10.489868
2622,1620,478,735,734,1216,2592,2982,3115,3278,1407.4513,-17.60089548,-13.77788822,-11.34359312,-6.796874745,17.889587
2272,1278,368,575,494,961,2550,3019,3091,3269,1414.0829,-15.89220295,-12.65702496,-9.636195444,-6.280785635,26.357178
2636,1670,512,786,813,1281,2734,3134,3269,3401,1424.8053,-16.42864085,-13.28870048,-9.977567621,-6.452848111,25.8292845
2391,1211,392,591,443,957,3051,3768,3828,4063,1292.2589,-15.04263429,-13.25182641,-8.594122067,-6.552477692,27.65271
2372,1242,461,685,515,1050,3081,3797,3842,4037,1185.1438,-14.67447527,-12.69497127,-8.643675958,-6.385247793,22.9064945
2296,1381,457,719,652,1170,2683,3243,3277,3495,1229.0865,-16.16674305,-12.97722909,-10.01615153,-5.580724368,8.267944425
2635,1802,531,761,814,1252,2483,2909,2999,3185,1474.4823,-17.46099316,-13.92553847,-11.22364265,-6.024394424,10.74646
2362,1398,414,604,537,1025,2494,3019,3097,3303,1370.0321,-17.73530551,-11.08438675,-11.70482719,-3.700059982,20.017822
2311,1136.5,379.5,625.5,399,1010,3156,3984.5,4018.5,4232.5,1048.3452,-17.10284632,-10.53162508,-10.84668935,-3.241473878,27.967285
2400,1270,403,643,457,1051,3043,3662,3724,3893,1007.70264,-13.31093619,-11.83126618,-6.860314087,-4.237961769,21.189941
